attributes_id,business_id,type_attributes_id
at-2708,jjfqSWrXAk3R7BogJnpXzg,t-001
at-2709,jjfqSWrXAk3R7BogJnpXzg,t-004
at-2710,jjfqSWrXAk3R7BogJnpXzg,t-005
at-2711,GptIRsIFL3xq8YrDVOarXw,t-001
at-2712,GptIRsIFL3xq8YrDVOarXw,t-003
at-2713,GptIRsIFL3xq8YrDVOarXw,t-004
at-2714,GptIRsIFL3xq8YrDVOarXw,t-005
at-2715,0u0kworBwVBIhYy74qCAJg,t-001
at-2716,0u0kworBwVBIhYy74qCAJg,t-002
at-2717,0u0kworBwVBIhYy74qCAJg,t-003
at-2718,0u0kworBwVBIhYy74qCAJg,t-005
at-2719,MdG2pnK6qZ28VUqwVwn8Hw,t-001
at-2720,MdG2pnK6qZ28VUqwVwn8Hw,t-003
at-2721,MdG2pnK6qZ28VUqwVwn8Hw,t-005
at-2722,25Va_KOB7-gi7niCe8YCUA,t-005
at-2723,qEGuC3gDYVT1vIA1qV4khQ,t-005
at-2724,jfUi8z_bi5Ih1MvG4MqL-w,t-001
at-2725,jfUi8z_bi5Ih1MvG4MqL-w,t-003
at-2726,jfUi8z_bi5Ih1MvG4MqL-w,t-004
at-2727,jfUi8z_bi5Ih1MvG4MqL-w,t-005
at-2728,qWld9aah-havIH3Ygv0pRA,t-005
at-2729,qjobr-kG28RLtmLd4W5SvA,t-001
at-2730,qjobr-kG28RLtmLd4W5SvA,t-002
at-2731,qjobr-kG28RLtmLd4W5SvA,t-004
at-2732,qjobr-kG28RLtmLd4W5SvA,t-005
at-2733,J5nR3qqaHKgROPAvN8vN5Q,t-001
at-2734,J5nR3qqaHKgROPAvN8vN5Q,t-002
at-2735,J5nR3qqaHKgROPAvN8vN5Q,t-004
at-2736,J5nR3qqaHKgROPAvN8vN5Q,t-005
at-2737,SUYd7FFXYgaugCP45cAkfA,t-001
at-2738,SUYd7FFXYgaugCP45cAkfA,t-004
at-2739,SUYd7FFXYgaugCP45cAkfA,t-005
at-2740,efb8XanM-A07tkelq6p2TQ,t-001
at-2741,efb8XanM-A07tkelq6p2TQ,t-005
at-2742,jKgmluD959CLD8sdmBuQ1g,t-001
at-2743,jKgmluD959CLD8sdmBuQ1g,t-002
at-2744,jKgmluD959CLD8sdmBuQ1g,t-003
at-2745,jKgmluD959CLD8sdmBuQ1g,t-004
at-2746,jKgmluD959CLD8sdmBuQ1g,t-005
at-2747,Y5RYLWn7n6OWrIfm-0K8Kg,t-001
at-2748,Y5RYLWn7n6OWrIfm-0K8Kg,t-005
at-2749,ox7xYQqobDfdNPqnf5wR9g,t-001
at-2750,ox7xYQqobDfdNPqnf5wR9g,t-002
at-2751,ox7xYQqobDfdNPqnf5wR9g,t-003
at-2752,ox7xYQqobDfdNPqnf5wR9g,t-005
at-2753,HkrsfVZxYoT2avLV6LuHjw,t-001
at-2754,HkrsfVZxYoT2avLV6LuHjw,t-003
at-2755,HkrsfVZxYoT2avLV6LuHjw,t-005
at-2756,6qW0qp_Hd1Z-ix95dxy2bw,t-001
at-2757,6qW0qp_Hd1Z-ix95dxy2bw,t-002
at-2758,6qW0qp_Hd1Z-ix95dxy2bw,t-003
at-2759,6qW0qp_Hd1Z-ix95dxy2bw,t-005
at-2760,UwBWnOJN88X8KrnGx6uJfw,t-001
at-2761,UwBWnOJN88X8KrnGx6uJfw,t-003
at-2762,UwBWnOJN88X8KrnGx6uJfw,t-005
at-2763,-Uez8TfwFgsht-h8E5cH6A,t-001
at-2764,-Uez8TfwFgsht-h8E5cH6A,t-002
at-2765,-Uez8TfwFgsht-h8E5cH6A,t-003
at-2766,-Uez8TfwFgsht-h8E5cH6A,t-005
at-2767,5OZC1G8cU1tCV14DO7DC0Q,t-005
at-2768,tFdGVOO3pVloOU9Wz0Ybvg,t-001
at-2769,tFdGVOO3pVloOU9Wz0Ybvg,t-003
at-2770,tFdGVOO3pVloOU9Wz0Ybvg,t-005
at-2771,djWRCckW_KW4EfHwTDYF6A,t-005
at-2772,NjfHajT4G22xIINqpmNlXw,t-001
at-2773,NjfHajT4G22xIINqpmNlXw,t-002
at-2774,NjfHajT4G22xIINqpmNlXw,t-003
at-2775,NjfHajT4G22xIINqpmNlXw,t-004
at-2776,NjfHajT4G22xIINqpmNlXw,t-005
at-2777,-ONBja1I0ePL7-yxCefYSg,t-001
at-2778,-ONBja1I0ePL7-yxCefYSg,t-003
at-2779,-ONBja1I0ePL7-yxCefYSg,t-005
at-2780,XCG2Qr4vZuJRCPSp5Y_y-g,t-001
at-2781,XCG2Qr4vZuJRCPSp5Y_y-g,t-005
at-2782,XCG2Qr4vZuJRCPSp5Y_y-g,t-006
at-2783,8_UPjFzaihKnjyTTesO7Hw,t-001
at-2784,8_UPjFzaihKnjyTTesO7Hw,t-003
at-2785,8_UPjFzaihKnjyTTesO7Hw,t-004
at-2786,8_UPjFzaihKnjyTTesO7Hw,t-005
at-2787,E9Z53oomVjeh6hzfYwva3A,t-001
at-2788,E9Z53oomVjeh6hzfYwva3A,t-002
at-2789,E9Z53oomVjeh6hzfYwva3A,t-003
at-2790,E9Z53oomVjeh6hzfYwva3A,t-005
at-2791,E9Z53oomVjeh6hzfYwva3A,t-006
at-2792,1NuHkM5q5npt6tyBGvMrAg,t-001
at-2793,1NuHkM5q5npt6tyBGvMrAg,t-004
at-2794,1NuHkM5q5npt6tyBGvMrAg,t-005
at-2795,JpEDOGjZiyE59Ft2GSDQVQ,t-002
at-2796,JpEDOGjZiyE59Ft2GSDQVQ,t-005
at-2797,JpEDOGjZiyE59Ft2GSDQVQ,t-006
at-2798,oiOu7COh2GMwRANa-88iIg,t-001
at-2799,oiOu7COh2GMwRANa-88iIg,t-002
at-2800,oiOu7COh2GMwRANa-88iIg,t-005
at-2801,POP18lPv7MPLVzqv8olHYQ,t-001
at-2802,POP18lPv7MPLVzqv8olHYQ,t-005
at-2803,RUfcsQ6xhNPabPH_LBBx1w,t-001
at-2804,RUfcsQ6xhNPabPH_LBBx1w,t-005
at-2805,ik-kAu3YryyhohJ8n_NNmw,t-001
at-2806,ik-kAu3YryyhohJ8n_NNmw,t-003
at-2807,ik-kAu3YryyhohJ8n_NNmw,t-004
at-2808,ik-kAu3YryyhohJ8n_NNmw,t-005
at-2809,RjWQIIShjDoeUJCs2UmHyQ,t-001
at-2810,RjWQIIShjDoeUJCs2UmHyQ,t-003
at-2811,RjWQIIShjDoeUJCs2UmHyQ,t-005
at-2812,L1XOLV4ij_xWVn-2bp1rQw,t-001
at-2813,L1XOLV4ij_xWVn-2bp1rQw,t-003
at-2814,L1XOLV4ij_xWVn-2bp1rQw,t-005
at-2815,FsJImlCL9GbTD5jBOFwSsw,t-001
at-2816,FsJImlCL9GbTD5jBOFwSsw,t-003
at-2817,FsJImlCL9GbTD5jBOFwSsw,t-004
at-2818,FsJImlCL9GbTD5jBOFwSsw,t-005
at-2819,AMWUSscJfD23ZHmdhd9v7Q,t-001
at-2820,AMWUSscJfD23ZHmdhd9v7Q,t-003
at-2821,AMWUSscJfD23ZHmdhd9v7Q,t-005
at-2822,AMWUSscJfD23ZHmdhd9v7Q,t-006
at-2823,cbTfQMiKtS7BTby81VJ8Bg,t-001
at-2824,cbTfQMiKtS7BTby81VJ8Bg,t-002
at-2825,cbTfQMiKtS7BTby81VJ8Bg,t-004
at-2826,cbTfQMiKtS7BTby81VJ8Bg,t-005
at-2827,1auxlzg0BFTKEQxLB3TU7g,t-001
at-2828,1auxlzg0BFTKEQxLB3TU7g,t-003
at-2829,1auxlzg0BFTKEQxLB3TU7g,t-005
at-2830,1auxlzg0BFTKEQxLB3TU7g,t-006
at-2831,zuGpUPcfws1FeupSkt8WVw,t-001
at-2832,zuGpUPcfws1FeupSkt8WVw,t-002
at-2833,zuGpUPcfws1FeupSkt8WVw,t-005
at-2834,zm0SUU6PnnYgAO0Q2mLILA,t-001
at-2835,zm0SUU6PnnYgAO0Q2mLILA,t-003
at-2836,zm0SUU6PnnYgAO0Q2mLILA,t-004
at-2837,zm0SUU6PnnYgAO0Q2mLILA,t-005
at-2838,9auCaEUzg1-X4XcxI5l2sg,t-001
at-2839,9auCaEUzg1-X4XcxI5l2sg,t-005
at-2840,M2jY6Q6Ha4FoVQ3WdZoqGA,t-001
at-2841,M2jY6Q6Ha4FoVQ3WdZoqGA,t-002
at-2842,M2jY6Q6Ha4FoVQ3WdZoqGA,t-003
at-2843,M2jY6Q6Ha4FoVQ3WdZoqGA,t-005
at-2844,-hWqt93mXwiPUmS12suf6w,t-001
at-2845,-hWqt93mXwiPUmS12suf6w,t-002
at-2846,-hWqt93mXwiPUmS12suf6w,t-003
at-2847,-hWqt93mXwiPUmS12suf6w,t-004
at-2848,-hWqt93mXwiPUmS12suf6w,t-005
at-2849,nWa1YKFaSTY_XpkalRmAWw,t-005
at-2850,iiAQ7A-kn33oqw927wjyLQ,t-001
at-2851,iiAQ7A-kn33oqw927wjyLQ,t-003
at-2852,iiAQ7A-kn33oqw927wjyLQ,t-005
at-2853,iiAQ7A-kn33oqw927wjyLQ,t-006
at-2854,vhW6JmZqkLohRPK_iPDi4Q,t-001
at-2855,vhW6JmZqkLohRPK_iPDi4Q,t-005
at-2856,VoeI1ecQdnQd81MDIFNxLQ,t-001
at-2857,VoeI1ecQdnQd81MDIFNxLQ,t-002
at-2858,VoeI1ecQdnQd81MDIFNxLQ,t-003
at-2859,VoeI1ecQdnQd81MDIFNxLQ,t-004
at-2860,VoeI1ecQdnQd81MDIFNxLQ,t-005
at-2861,8bSPm3kCP9tIjb-vraWpbw,t-005
at-2862,H7EZm2DQ13sbJngV51ATig,t-001
at-2863,H7EZm2DQ13sbJngV51ATig,t-003
at-2864,H7EZm2DQ13sbJngV51ATig,t-005
at-2865,s4WmZN_aRKm11MzOLP6SNw,t-001
at-2866,s4WmZN_aRKm11MzOLP6SNw,t-003
at-2867,s4WmZN_aRKm11MzOLP6SNw,t-005
at-2868,s4WmZN_aRKm11MzOLP6SNw,t-006
at-2869,ap3jiSZ7UhSTiJDNxcmX0Q,t-001
at-2870,ap3jiSZ7UhSTiJDNxcmX0Q,t-002
at-2871,ap3jiSZ7UhSTiJDNxcmX0Q,t-005
at-2872,ap3jiSZ7UhSTiJDNxcmX0Q,t-006
at-2873,OWVVJBd-_PfPFaiWwCygXw,t-001
at-2874,OWVVJBd-_PfPFaiWwCygXw,t-003
at-2875,OWVVJBd-_PfPFaiWwCygXw,t-005
at-2876,2Y-cy25mig7WM955KOcqMQ,t-001
at-2877,2Y-cy25mig7WM955KOcqMQ,t-005
at-2878,qth_U8-Kwp67gA9u2jNECw,t-001
at-2879,qth_U8-Kwp67gA9u2jNECw,t-002
at-2880,qth_U8-Kwp67gA9u2jNECw,t-003
at-2881,qth_U8-Kwp67gA9u2jNECw,t-004
at-2882,qth_U8-Kwp67gA9u2jNECw,t-005
at-2883,FV7iTLa1_G9ST6Ort2iy_Q,t-001
at-2884,FV7iTLa1_G9ST6Ort2iy_Q,t-002
at-2885,FV7iTLa1_G9ST6Ort2iy_Q,t-005
at-2886,FV7iTLa1_G9ST6Ort2iy_Q,t-006
at-2887,r9DKU5daPucWc8gcUVMwDw,t-001
at-2888,r9DKU5daPucWc8gcUVMwDw,t-002
at-2889,r9DKU5daPucWc8gcUVMwDw,t-003
at-2890,r9DKU5daPucWc8gcUVMwDw,t-005
at-2891,2jK36fVSvBx5p_qjfXd11Q,t-001
at-2892,2jK36fVSvBx5p_qjfXd11Q,t-002
at-2893,2jK36fVSvBx5p_qjfXd11Q,t-003
at-2894,2jK36fVSvBx5p_qjfXd11Q,t-005
at-2895,eJUhNCIJkslALOpOaadjxA,t-001
at-2896,eJUhNCIJkslALOpOaadjxA,t-005
at-2897,4yE9Jon2vRbLn4T2abC6Fw,t-001
at-2898,4yE9Jon2vRbLn4T2abC6Fw,t-002
at-2899,4yE9Jon2vRbLn4T2abC6Fw,t-003
at-2900,4yE9Jon2vRbLn4T2abC6Fw,t-005
at-2901,9JjAeFO8u1ZQWWN43iXg4w,t-001
at-2902,9JjAeFO8u1ZQWWN43iXg4w,t-002
at-2903,9JjAeFO8u1ZQWWN43iXg4w,t-003
at-2904,9JjAeFO8u1ZQWWN43iXg4w,t-005
at-2905,K-DX6rvzgawo6Yli7_xVeQ,t-001
at-2906,K-DX6rvzgawo6Yli7_xVeQ,t-002
at-2907,K-DX6rvzgawo6Yli7_xVeQ,t-005
at-2908,KMyJL1pIiqIdSdRett_WWw,t-005
at-2909,5WrSS2gqvhJSj8DEJ2vNeg,t-005
at-2910,2d2JsoZNuyG7T56F1JLjNw,t-001
at-2911,2d2JsoZNuyG7T56F1JLjNw,t-002
at-2912,2d2JsoZNuyG7T56F1JLjNw,t-003
at-2913,2d2JsoZNuyG7T56F1JLjNw,t-005
at-2914,sF4d_fH_A_wylZBEUb9Piw,t-001
at-2915,sF4d_fH_A_wylZBEUb9Piw,t-002
at-2916,sF4d_fH_A_wylZBEUb9Piw,t-003
at-2917,sF4d_fH_A_wylZBEUb9Piw,t-005
at-2918,NwC6HhcWEfkcC1WjxC57_w,t-001
at-2919,NwC6HhcWEfkcC1WjxC57_w,t-002
at-2920,NwC6HhcWEfkcC1WjxC57_w,t-003
at-2921,NwC6HhcWEfkcC1WjxC57_w,t-005
at-2922,NwC6HhcWEfkcC1WjxC57_w,t-006
at-2923,REzYKUMuqwYCxa8IFzR7Nw,t-001
at-2924,REzYKUMuqwYCxa8IFzR7Nw,t-002
at-2925,REzYKUMuqwYCxa8IFzR7Nw,t-005
at-2926,REzYKUMuqwYCxa8IFzR7Nw,t-006
at-2927,nMXJDabXAbU2PY2d1rl3kQ,t-001
at-2928,nMXJDabXAbU2PY2d1rl3kQ,t-004
at-2929,nMXJDabXAbU2PY2d1rl3kQ,t-005
at-2930,u5k7hyTH9oUjNSFpfMkiQA,t-001
at-2931,u5k7hyTH9oUjNSFpfMkiQA,t-002
at-2932,u5k7hyTH9oUjNSFpfMkiQA,t-003
at-2933,u5k7hyTH9oUjNSFpfMkiQA,t-004
at-2934,u5k7hyTH9oUjNSFpfMkiQA,t-005
at-2935,TpIjDeeyMqZSN7AXSsx3Uw,t-005
at-2936,AsreyLf8A2GbVACsZWKaSg,t-005
